model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,max_speed,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_quant
Hyundai Solaris,economy,petrol,4.4,2014,55154,2021,31.35,break_bug,0.1,5.328390804597701,113.68580195567236,35.02298850574713,7.97183908045977,6.839080459770115,35,3.6114285714285717,863,4,91.73100000000001,-0.09378414108731169,-42.47764942528735,172195,-76.196,-29.386249999999997
Fiat 500,business,petrol,5.16,2015,80937,2022,54.71,engine_check,0.1,4.450114942528736,159.69889100318608,32.3448275862069,8.149425287356323,18.512396694214875,35,2.982857142857143,965,3,17.5,0.24082765054749156,-2.9395862068965517,493065,0.0,0.0
Renault Sandero,standart,petrol,3.86,2012,22419,2019,44.32,engine_overheat,0.1,4.129540229885057,190.9486179582776,34.201149425287355,7.8597701149425285,9.46551724137931,35,3.4542857142857146,955,4,36.643,-0.06475928436645137,20.64978735632184,404126,28.247,26.17125
Hyundai Solaris,economy,petrol,4.0,2012,19243,2014,44.97,engine_overheat,0.1,4.10551724137931,185.50880081960668,33.49425287356322,7.905172413793103,9.21264367816092,35,3.3457142857142856,932,5,24.758,-0.05536539216020683,4.687597701149426,272231,9.391,8.034
Kia Rio X,economy,petrol,5.3,2012,22234,2022,108.06,another_bug,0.33,4.804022988505747,194.0,33.40229885057471,8.051724137931034,14.680327868852459,35,3.1114285714285717,823,4,6.002,0.11318800436548523,-0.04,314630,0.0,0.001
VW Polo,economy,petrol,5.28,2015,76719,2020,27.25,engine_fuel,0.1,4.152873563218391,159.72187442931693,33.724137931034484,8.100574712643677,15.108333333333333,35,3.7628571428571425,1008,3,84.222,0.06849137955931245,42.88891379310345,606311,3.01,70.86075000000001
Smart ForTwo,economy,petrol,5.62,2015,77620,2016,50.8,engine_ignition,0.1,3.9685057471264367,191.4318597471467,33.53448275862069,7.994827586206896,7.190751445086705,35,3.54,746,4,13.09,-0.0013719131136754727,-2.9345459770114943,132871,0.0,-0.001
Smart ForFour,economy,petrol,2.36,2017,109830,2018,79.11,another_bug,0.1,4.886264367816092,196.0,33.9367816091954,8.104022988505747,15.252032520325203,35,3.3514285714285714,989,4,70.777,0.02029580640473893,9.95112643678161,650717,6.736,17.19375
Kia Rio X,economy,petrol,2.2,2012,22872,2022,23.55,wheel_shake,0.1,4.6994252873563225,126.00949600809513,33.52873563218391,8.094827586206897,16.936,35,4.208571428571429,940,4,12.197999999999999,-0.05469362158301886,-2.1256666666666666,253972,-0.0,0.001
Kia Rio X-line,economy,petrol,4.14,2015,87419,2020,57.78,engine_ignition,0.1,4.107126436781609,185.32600924547597,35.706896551724135,8.027586206896551,7.402298850574713,35,2.894285714285714,929,4,51.593,-0.015949568414270674,10.24198275862069,466419,-0.478,24.292749999999998
Skoda Rapid,economy,petrol,3.42,2015,90601,2020,20.99,break_bug,0.1,5.354770114942529,109.9067149081344,34.02298850574713,8.01206896551724,7.22543352601156,35,3.931428571428571,883,4,87.93299999999999,0.09393687970070409,-19.94885632183908,391781,-0.497,5.3085
Kia Sportage,standart,petrol,4.7,2013,46648,2019,36.64,engine_fuel,0.1,3.842068965517241,193.3685732877934,34.1551724137931,8.11609195402299,16.14406779661017,35,3.557142857142857,940,4,46.533,-0.17825025844330103,8.729149425287357,35072,0.862,21.926250000000003
Renault Sandero,standart,petrol,4.12,2015,81653,2016,57.56,engine_ignition,0.1,4.267183908045977,173.04906333826102,34.47126436781609,7.9655172413793105,7.329479768786127,35,2.6714285714285713,952,4,32.858000000000004,-0.0843676556456791,2.056890804597701,369845,-2.694,6.9795
VW Tiguan,economy,petrol,4.16,2017,132600,2019,56.98,engine_overheat,0.1,4.410057471264368,173.46117014572314,34.94252873563219,7.854022988505746,8.597701149425287,35,3.9542857142857146,986,5,29.521,-0.2068008361207445,-3.3591724137931034,660791,9.395,3.0707500000000003
Kia Rio,economy,petrol,4.36,2011,1439,2017,72.59,another_bug,0.1,4.748850574712644,196.04508171389597,34.95977011494253,8.074712643678161,15.78225806451613,35,4.225714285714286,975,4,47.888,-0.0011771737942674512,17.202379310344828,348312,5.866,29.81225
Smart ForFour,economy,petrol,5.24,2017,124530,2015,64.38,another_bug,0.1,4.436149425287356,200.0,34.304597701149426,8.136206896551725,16.168316831683168,35,3.6599999999999997,956,4,10.001,-0.03078478397825972,-0.10366091954022988,653924,-3.0,-0.0
VW Polo VI,economy,petrol,4.46,2011,11754,2017,49.94,engine_ignition,0.1,4.068620689655172,189.8047665509525,31.770114942528735,8.102873563218392,8.241379310344827,35,3.08,760,4,54.396,-0.17078266902991074,25.57693103448276,431438,-2.863,38.64725
Kia Rio X-line,economy,petrol,5.96,2012,20930,2018,20.39,break_bug,1.22,5.39235632183908,126.61832377854712,34.252873563218394,8.122413793103448,7.488505747126437,35,4.868571428571428,860,2,29.01,-0.13260187576091814,-4.3501666666666665,303411,3.995,3.996
Nissan Qashqai,standart,petrol,3.38,2013,43909,2020,53.23,engine_ignition,0.1,4.244712643678161,194.8169460268608,33.87356321839081,7.9781609195402305,7.385057471264368,35,3.0771428571428574,932,4,35.015,0.07139980667272251,-7.862603448275863,42721,0.213,-0.3625
Kia Sportage,standart,petrol,3.78,2015,86476,2018,62.77,engine_ignition,0.1,4.208390804597701,182.0445787879931,36.339080459770116,7.958620689655172,7.189655172413793,35,2.8457142857142856,820,3,47.433,-0.06651801828126849,8.580540229885058,68822,-1.644,15.356250000000001
VW Polo,economy,petrol,3.52,2013,47288,2019,37.96,wheel_shake,0.1,4.446551724137931,136.63040685162372,32.132183908045974,8.159770114942528,15.530434782608696,35,4.448571428571428,1001,4,42.616,0.012786874673269284,17.054258620689655,524532,22.929,25.833750000000002
Kia Sportage,standart,petrol,4.08,2015,71427,2017,38.92,electro_bug,0.0,4.258965517241379,179.0,35.43103448275862,8.059195402298851,8.25287356321839,35,3.9,855,3,49.403000000000006,-0.05142024204268892,-6.685229885057471,599961,-7.23,1.85775
Smart ForFour,economy,petrol,5.28,2013,47865,2017,49.32,engine_ignition,0.1,4.119195402298851,180.25959685932625,34.798850574712645,8.061494252873564,7.959537572254336,35,2.9971428571428573,841,4,63.20100000000001,-0.18859908134839767,11.16401724137931,651206,0.842,26.066
Smart ForFour,economy,petrol,4.3,2015,88693,2015,24.55,break_bug,0.1,5.636091954022988,120.08519408646436,34.2816091954023,8.037931034482758,7.7298850574712645,35,4.394285714285715,1033,4,65.098,-0.16077986946270273,-15.380057471264369,626075,-29.913,-1.62125
Smart ForFour,economy,petrol,2.32,2017,129623,2019,64.18,engine_ignition,0.1,3.9786206896551723,185.30720473884284,34.770114942528735,7.970114942528736,7.689655172413793,35,2.7,964,3,46.38,0.07366590777435437,-3.9233333333333333,508345,-2.087,2.661
Smart ForFour,economy,petrol,5.52,2017,126000,2015,31.67,gear_stick,0.15,4.374367816091954,102.5502181006026,34.02298850574713,7.80632183908046,9.208092485549132,35,3.52,926,4,109.65799999999999,0.0264397450343831,-40.57775862068966,170284,-34.498,-11.657499999999999
VW Polo,economy,petrol,5.56,2012,21871,2016,40.78,engine_check,0.79,4.671551724137931,161.3040638815686,33.81609195402299,8.108045977011495,17.776,35,3.1714285714285713,960,4,60.5,-0.0525013868340665,-12.77622988505747,6760,5.108,5.09075
VW Polo,economy,petrol,3.06,2013,39692,2016,63.22,engine_check,0.1,4.606034482758621,160.0,33.60919540229885,8.188505747126436,17.344,35,2.5771428571428574,889,4,63.934,-0.0349286743771892,-4.23169540229885,452907,0.371,4.872
Kia Sportage,standart,petrol,5.02,2015,79029,2019,28.24,electro_bug,0.0,4.069367816091955,176.2560884982147,34.48275862068966,8.060919540229884,8.32183908045977,35,3.337142857142857,809,4,43.659000000000006,-0.1066165229555687,-12.974402298850574,273533,-6.944,-4.07175
Kia Sportage,standart,petrol,2.82,2015,81505,2017,30.2,gear_stick,0.1,4.5297701149425285,110.32876720748573,32.54597701149425,7.772413793103449,9.39080459770115,35,3.9199999999999995,869,2,55.84,0.20306723130681084,-9.446344827586207,492818,-30.242,2.57275
Renault Sandero,standart,petrol,4.08,2013,35273,2022,43.8,engine_check,0.1,4.527126436781609,166.79793971734432,34.17816091954023,8.094252873563219,16.695652173913043,35,3.1142857142857143,976,4,46.783,-0.13875924830332734,7.298206896551724,716959,18.92,20.27975
VW Polo,economy,petrol,4.24,2011,5693,2018,35.96,engine_overheat,0.1,4.075057471264367,189.99768465057588,32.764367816091955,7.909770114942528,10.011695906432749,35,3.0,888,4,24.607,0.15368000880595603,-1.289258620689655,365823,6.383,2.9515000000000002
Skoda Rapid,economy,petrol,3.7,2015,74119,2019,47.5,wheel_shake,0.1,4.68867816091954,115.0,34.241379310344826,7.9689655172413785,18.40650406504065,35,2.9857142857142858,817,5,49.812,-0.07461227213960224,-11.024063218390804,267550,7.004,-3.56875
Skoda Rapid,economy,petrol,4.4,2016,115249,2016,54.93,engine_ignition,0.1,4.09028735632184,173.46929074424847,34.9080459770115,8.036781609195403,7.977011494252873,35,3.2857142857142856,1187,3,14.620000000000001,-0.011526634441177174,-3.653867816091954,318340,0.0,0.0
Kia Rio X-line,economy,petrol,4.72,2012,22087,2018,58.01,engine_fuel,0.1,4.206264367816092,149.3680569656025,34.37931034482759,8.079885057471264,14.481818181818182,35,2.6885714285714286,844,4,60.962,-0.10007671223703746,6.332126436781609,653289,0.971,21.401
Mercedes-Benz GLC,business,petrol,4.96,2013,39729,2021,33.69,engine_fuel,0.1,3.9744252873563215,176.0704027710107,33.60344827586207,8.560919540229884,16.292035398230087,35,3.702857142857143,941,4,35.311,0.21541685761684534,8.531419540229885,497386,1.04,12.50075
VW Tiguan,economy,petrol,3.62,2017,127194,2020,71.11,engine_ignition,0.1,4.050114942528736,167.51723312036128,36.241379310344826,7.941379310344828,7.431034482758621,35,2.48,1000,4,45.918,-0.056608807755126174,-2.927896551724138,370368,-1.129,4.8545
Kia Sportage,standart,petrol,4.32,2013,40977,2015,43.05,engine_check,0.1,4.630862068965517,156.0,33.0,8.157471264367816,12.991596638655462,35,3.1599999999999997,801,4,75.512,-0.11372520696909293,2.2019655172413795,44474,2.512,11.72575
Kia Rio X-line,economy,petrol,4.34,2013,45381,2016,31.9,electro_bug,0.0,4.107586206896552,195.2861626427412,35.82183908045977,7.960919540229885,7.310344827586207,35,3.6457142857142855,903,4,61.343999999999994,0.021053237806884437,-6.921241379310345,109156,0.003,5.675
Nissan Qashqai,standart,petrol,4.22,2013,46259,2015,24.35,engine_fuel,0.1,3.9549999999999996,175.61102217329213,31.862068965517242,8.16896551724138,15.893805309734514,35,4.177142857142857,1203,4,53.559,0.05378927532587877,14.602603448275863,443273,1.784,24.6495
Kia Rio X-line,economy,petrol,5.16,2011,6954,2015,31.53,gear_stick,0.61,4.432183908045977,112.35296240295077,34.201149425287355,7.789080459770115,9.517441860465116,35,3.1485714285714286,930,4,68.191,0.02677009684070842,-6.9784022988505745,554971,-12.987,9.52375
Renault Kaptur,standart,petrol,4.72,2011,4209,2022,33.61,break_bug,0.1,5.197068965517241,111.80345313624804,34.632183908045974,8.010344827586207,7.528735632183908,35,3.362857142857143,948,4,29.021,0.08270474339122226,-5.534741379310345,24819,3.263,3.26
VW Tiguan,economy,petrol,4.24,2017,113201,2021,35.41,engine_overheat,0.1,4.254080459770115,187.92088758471965,35.00574712643678,7.862068965517241,9.289017341040463,35,3.5714285714285716,950,4,35.594,-0.20830670797029657,14.378293103448275,187561,17.4,20.546
BMW 320i,business,petrol,4.02,2014,58695,2020,46.24,engine_check,0.1,4.675919540229885,158.50322429837283,33.39655172413793,8.033908045977013,18.5982905982906,35,2.98,886,4,54.132,-0.17308290692303716,15.052436781609194,624020,-0.028,31.3325
Renault Sandero,standart,petrol,4.7,2014,75248,2018,26.6,engine_overheat,0.1,4.094252873563218,195.18456912262545,33.58045977011494,7.885057471264368,9.201149425287356,35,4.102857142857142,785,5,14.110999999999999,-0.13329733167476476,-3.405298850574713,190849,-0.0,0.00075
Audi A4,premium,petrol,6.02,2014,67985,2021,36.64,gear_stick,0.1,4.557873563218391,108.51946819318027,35.695402298850574,7.9270114942528735,9.316091954022989,35,3.531428571428571,985,4,117.937,0.05522286076476419,-63.02616091954023,728087,0.289,-42.70325
Kia Sportage,standart,petrol,4.18,2015,75858,2018,79.69,another_bug,0.1,4.8612068965517246,167.23283788179316,33.62068965517241,8.065517241379311,16.43076923076923,35,3.417142857142857,968,4,50.31,0.029269357559822053,-5.265982758620689,686267,-9.685,0.6252500000000001
Kia Rio X,economy,petrol,4.2,2015,83400,2014,59.04,engine_ignition,0.1,4.150977011494253,194.5313150545371,33.14367816091954,7.933908045977011,7.316091954022989,35,2.842857142857143,855,4,13.94,0.06882896862141184,-3.3248448275862073,675780,-0.0,-0.0
Nissan Qashqai,standart,petrol,4.4,2015,87391,2019,59.08,engine_ignition,0.1,4.157413793103448,193.5739295092904,33.206896551724135,8.059770114942529,7.7298850574712645,35,2.677142857142857,869,4,71.431,0.014373643587215393,-25.504149425287356,188186,-1.002,-10.1885
VW Polo,economy,petrol,4.3,2014,71807,2022,26.34,gear_stick,0.1,4.523103448275862,101.74359099449605,34.45402298850575,7.76264367816092,9.0,35,4.34,960,4,10.899999999999999,-0.08323642684412562,-2.0183333333333335,38472,0.0,0.0
Nissan Qashqai,standart,petrol,5.78,2015,93706,2017,38.39,engine_overheat,0.1,4.175689655172414,195.8715085366833,32.839080459770116,7.836206896551724,9.341040462427745,35,4.134285714285714,1021,3,47.913000000000004,0.055269995422410255,6.909235632183909,425676,-2.643,15.180250000000001
VW Tiguan,economy,petrol,5.08,2014,57442,2017,58.86,engine_overheat,0.1,4.169942528735633,174.15821427344915,34.9080459770115,7.792528735632184,9.36046511627907,35,3.065714285714286,847,3,39.568,-0.054135920555873324,2.975775862068965,363060,17.282,8.90825
Audi Q3,premium,petrol,4.52,2016,92850,2022,38.33,electro_bug,0.0,4.105919540229885,185.08461278706253,36.43103448275862,8.036206896551723,7.074712643678161,35,3.817142857142857,803,4,42.098,0.003918206941942461,-0.28672988505747127,275422,0.078,4.2612499999999995
Kia Rio X,economy,petrol,4.74,2011,5334,2017,31.34,break_bug,0.58,5.449022988505747,103.72493460170924,35.55172413793103,7.967816091954023,7.080459770114943,35,3.7800000000000002,841,5,29.011,-0.00794496665117241,-6.02301724137931,279915,2.677,2.67475
Kia Rio X-line,economy,petrol,4.8,2011,1876,2017,28.27,electro_bug,0.0,4.274597701149425,199.89739857965424,34.9367816091954,7.995402298850575,7.867052023121388,35,3.7371428571428575,866,4,75.218,-0.05075010825279529,-18.662224137931034,37528,-1.742,-10.39
Smart Coupe,economy,petrol,4.38,2016,96277,2016,27.25,electro_bug,0.0,4.092586206896552,158.97588577793218,34.87356321839081,8.02816091954023,7.189655172413793,35,4.0,871,3,57.929,-0.1243524535220052,-1.262396551724138,301764,-25.991,4.0985
Kia Rio,economy,petrol,5.1,2014,61248,2016,55.98,engine_check,0.23,4.35183908045977,163.85365932663854,33.50574712643678,8.097701149425287,16.054545454545455,35,2.8314285714285714,884,5,72.296,-0.014979868342480275,-8.837396551724138,337870,1.589,-0.90425
VW Tiguan,economy,petrol,5.82,2016,102626,2017,63.2,engine_check,0.1,4.516091954022988,153.0,36.08620689655172,8.158045977011493,16.267857142857142,35,2.3342857142857145,896,4,50.468999999999994,0.18667013229068857,8.591362068965516,133188,32.504,18.9825
Hyundai Solaris,economy,petrol,4.28,2012,19784,2017,29.29,break_bug,0.5,5.433448275862069,112.95927324568466,35.701149425287355,8.044252873563218,7.114942528735632,35,3.6885714285714286,875,2,65.035,0.08461731872840654,-10.609022988505748,130078,-20.596,10.1235
VW Tiguan,economy,petrol,4.7,2013,43382,2020,28.3,gear_stick,0.1,4.344080459770115,102.91040144607732,35.63793103448276,7.763218390804598,8.591954022988507,35,3.2685714285714287,975,3,29.015,0.05499474319114588,-6.845597701149425,684283,-8.381,1.618
Skoda Rapid,economy,petrol,3.02,2017,130192,2014,50.66,engine_ignition,0.1,3.9597701149425286,180.9163530193012,35.51724137931034,7.960919540229885,6.844827586206897,35,2.92,850,4,51.028,0.12316185481630508,-8.931247126436782,603179,-0.989,1.30775
Skoda Rapid,economy,petrol,4.32,2013,39955,2016,43.51,electro_bug,0.0,4.690344827586207,189.76002902562985,34.94252873563219,8.122988505747127,7.896551724137931,35,3.968571428571429,910,4,1.079,-0.10562580789596512,0.012413793103448277,219985,0.0,0.03575
Kia Sportage,standart,petrol,2.54,2015,81075,2016,38.15,gear_stick,0.1,4.4990804597701155,105.29097027079976,33.41954022988506,7.798275862068966,8.67816091954023,35,3.565714285714286,926,5,96.90700000000001,0.07914338960999555,-26.44783333333333,272907,7.793,1.88375
Renault Sandero,standart,petrol,4.9,2015,84878,2016,21.99,break_bug,0.57,4.986609195402298,117.71189851291987,34.42528735632184,8.075287356321839,7.854651162790698,35,3.834285714285714,966,4,93.10799999999999,0.11632438131130826,-39.6995,351205,2.04,-12.325
Nissan Qashqai,standart,petrol,3.64,2015,88467,2022,62.62,engine_ignition,0.1,4.208045977011494,179.59710559588757,35.01724137931034,8.065517241379311,6.994252873563219,35,2.1942857142857144,961,4,14.111,0.08489941676982739,-3.4061724137931035,330925,-0.0,-0.0
VW Tiguan,economy,petrol,2.96,2013,36650,2022,30.17,wheel_shake,0.1,4.479597701149426,157.22385771459471,35.258620689655174,8.056896551724138,18.603448275862068,35,3.5742857142857143,818,4,31.843000000000004,-0.0279386425381289,-7.612586206896551,630159,0.486,-2.0300000000000002
Renault Sandero,standart,petrol,4.58,2015,77531,2015,63.19,another_bug,0.1,4.572183908045977,165.08810537896602,34.5919540229885,8.069540229885057,13.788617886178862,35,4.22,858,4,66.677,-0.04077358522195863,-39.10556896551724,260770,-2.803,-32.32025
Renault Sandero,standart,petrol,3.58,2013,46708,2017,57.35,engine_ignition,0.1,4.151551724137931,185.75317782281076,34.04597701149425,7.975287356321839,7.82183908045977,35,2.6971428571428575,837,4,59.812,-0.09380949638830548,12.57501724137931,534104,1.559,25.994
Smart Coupe,economy,petrol,4.44,2017,135192,2018,41.49,gear_stick,0.16,4.556436781609196,113.06371740992842,33.17816091954023,7.9287356321839075,10.189655172413794,35,3.582857142857143,938,4,16.200000000000003,0.11142712431071204,-1.931103448275862,435505,0.0,0.0
Smart ForFour,economy,petrol,5.14,2015,73604,2017,38.7,gear_stick,0.44,4.559252873563218,103.37714424951857,34.63793103448276,7.8356321839080465,8.781609195402298,35,4.048571428571428,904,4,29.018,-0.001030521665663607,-5.625551724137931,131777,-7.357,1.64975
Kia Rio,economy,petrol,4.24,2013,40772,2016,49.39,engine_ignition,0.1,4.337758620689655,180.95105856087335,34.01724137931034,7.954597701149424,7.316091954022989,35,2.882857142857143,856,3,50.346000000000004,0.17550734685375036,-1.9500862068965517,110937,1.468,6.06
